CLASSE,TEXTO
POS,RECUPERAÇÃO DAS SELAGENS DE VAPOR DO DEIXO DA TURBINA I
POS,ALTERAÇÃO DA MEDIÇÃO DE FRONTEIRA DOS TCS DE 138 KV PARA OS TCS 230 KV E ENSAIOS NAS BUCHAS DOS TRANSFORMADORES.
POS,ALTERAÇÃO DA MEDIÇÃO DE FRONTEIRA DOS TCS DE 138 KV PARA OS TCS DE 230 KV E ENSAIOS DAS BUCHAS DOS TRANSFORMADOR B.
POS,SNCP EFETUAR INSTALAÇÃO DE PLACA DDAU NO OSCILO DO CE E IMPLANTAR SINAIS LÓGICOS E ANALÓGICOS NO OSCILO.
POS,CONSTRUÇÃO DA REDE DE DUTOS PARA CAPTAÇÃO DE ÓLEO DAS BASES DOS TRS 1. 2 E 3.
POS,CONSTRUÇÃO DA REDE DE DUTOS PARA CAPTAÇÃO DE ÓLEO DAS BASES DOS TRS 1. 2. E 3.
POS,LANÇAMENTO DE CABO DE FIBRA ÓTICA E REFORÇO ESTRUTURAL AO LONGO DA LT 230 KV CAMPO BOM X CAXIAS 2.
POS,LANÇAMENTO DE CABO DE FIBRA ÓTICA E REFORÇO ESTRUTURAL AO LONGO DA LT 230 KV CAMPO BOM X CAXIAS CIRCUITO 1
POS,LANÇAMENTO DE CABO DE FIBRA ÓTICA E REFORÇO ESTRUTURAL.
POS,EFETUAR SECCIONAMENTO DA LT 04V2 CGD NTD PARA ATENDER DERIVAÇÃO ALIMENTAÇÃO DA SE PARAÍSO(PRS).
POS,SUBSTITUIR ELETROVÁLVULA DE FECHAMENTO DO DISJUNTOR 52-9   EFETUAR TESTES DE ACIONAMENTO LOCAL X REMOTO NO DISJUNTOR.
POS,REALIZAR TESTE FUNCIONAIS NOS RELÉS DA BARRA TCBR7-04
POS,LANÇAMENTO DE CABO DE FIBRA ÓTICA E REFORÇO ESTRUTURAL.
POS,LANÇAMENTO DE CABO DE FIBRA ÓTICA E REFORÇO ESTRUTURAL.
POS,RETROFIT. EXECUTAR ADEQUAÇÕES REFERENTE AO BAY DZ DE 500KV EM FUNÇÃO DE RETROFIT NO BAY D SEÇÃO X E Y
POS,LANÇAMENTO DE CABO DE FIBRA ÓTICA.
POS,SANAR VAZAMENTO DE AR NO DISJUNTOR 52-1 NA FASE A DO TR-1 LADO 230KV.
POS,LAVAGEM DE ISOLADORES POLUIDOS.
POS,SPMS EFETUAR MP NIVEL 0
POS,EFETUAR RECAPACITAÇÃO DA LT 04C2 RCD PRD E TRANSFERÊNCIA DOS CABOS CONDUTORES E PÁRA-RAIOS PARA NOVAS ESTRUTURAS.
POS,EFETUAR RECAPACITAÇÃO DA LT 04C1 RCD PRD E TRANSFERÊNCIA DOS CABOS CONDUTORES E PÁRA-RAIOS PARA NOVAS ESTRUTURAS.
POS,EFETUAR SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES DANIFICADOS
POS,LAVAGEM DE ISOLADORES POLUIDOS
POS,SBMS E EQUIPE ENGELUZ EFETUAREM MANUTENÇÃO PREVENTIVA GERAL NAS CHAVES 34T2-1 E 34T2-2
POS,RECAPACITAÇÃO DA LT-230KV-RCD PRD - CIRCUITOS C1 C2
POS,RECAPACITAÇÃO DA LT-230KV RCD PRD - CIRCUITOS C1 C2
POS,EFETUAR SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES DANIFICADOS.
POS,RETIRAR OS PINGOS PROVISÓRIOS EXISTENTES ENTRE O BARRAMENTO FLEXÍVEL AÉREO E AS BUCHAS DE AT DO REATOR RE-1.     EXECUTAR AS INTERLIGAÇÕES COM BARRAMENTOS FLEXIVEIS. ENTRE O FUTURO DJ 1054 E A CS 1059. E ENTRE AS BUCHAS DE AT DO RE-1E DJ 1054.
POS,TESTES FUNCIONAIS NOS CIRCUITOS DE PROTEÇÃO E CONTROLE DA LINHA AREIA - CAMPO NOVOS 525 KV  E REATOR 1 DA SE CNO
POS,MEDIÇÃO DE CORRENTE. POTENCIAL E ÂNGULO. NOS CIRCUITOS DE PROTEÇÃO E MEDIÇÃO DA LINHA AREIA - CAMPOS NOVOS E REATOR 1
POS,MANUTENÇÃO PREVENTIVA DE 12 ANOS NOS TC S DO DJ 1032
POS,MONTAGEM DOS PINGADOS ENTRE O  BARRAMENTO AÉREO DA LINHA YTÁ-SSA E  PEDESTAL DA SECCIONADORA 1097 (FUTURA).  
POS,PINTURA DOS REATORES
POS,PINTURA DOS REATORES
POS,SUBSTITUIÇÃO DA CS 571
POS,TROCA DE ISOLADORES COM CORROSÃO AO LONGO DA LT.
POS,CORRIGIR ANOMALIAS EM DOIS VENTILADORES DO TR-2 DE 69 23KV   SANAR ENTRADA DE ÁGUA NO CUBÍCULO DE 13.8KV DO TR-1   CORRIGIR MOSTRADORES DE NÍVEL DE ÓLEO DO TR-1 DE 230 69 13.8KV E DO TR-2 69 23KV   SANAR ANOMALIAS NO SISTEMA DE ILUMINAÇÃO DO PÁTIO DA SE.
POS,CONECTAR BARRAMENTO DE 13.8 KV NO TERCIÁRIO DO TR-2 230 69 KV. PARA ALIMENTAÇÃO DO TRANSFORMADOR DE SERVIÇO AUXILIAR.
POS,ADEQUAR PROTEÇÕES DIGITALIZADAS REFERENTE A LT TCVC-LT7-01
POS,TESTES NA PROTEÇÃO DIFERENCIAL DAS BARRAS I E III DE 500 KV REFERENTE AO VÃO I.
POS,EFETUAR MANUTENÇÃO PREVENTIVA E ENSAIOS FUNCIONAIS.
POS,SUBSTITUIÇÃO DE CABO OPGW DANIFICADO E MANUTENÇÃO NO CABO OPGW DA LT 04S6 MSI MCO.
POS,REALIZAR SUBSTITUIÇÃO DO TP 82BP-2 ASSOCIADO AO BARRAMENTO 02BP-1 NA SE RLD.
POS,TROCA DA HASTE DA FASE  B  DA SECCIONADORA 89-68. LADO DE 69 KV DO TR-2 230 69 13.8 KV. DANIFICADA POR PONTO QUENTE. 
POS,EFETUAR CORREÇÃO DE PONTO QUENTE. SUBSTITUIÇÃO DO TERMÔMETRO DE ÓLEO. PINTURA DOS TC S E TP S ASSOCIADOS AO 05T2 RCD E MANUTENÇÃO PREVENTIVA NOS EQUIPAMENTOS ASSOCIADOS AO 05T2 RCD NOS LADOS DE 500 E 230KV.
POS,INSTALAÇÃO DE REFORÇOS NAS ESTRUTURAS 118 E 131
POS,EFETUAR MANUTENÇÃO PREVENTIVA NO DISJUNTOR 14V2 RCD.
POS,EFETUAR MANUTENÇÃO PREVENTIVA
POS,EFETUAR MANUTENÇÃO PREVENTIVA
POS,INTERLIGAR BAY DO TMTF6-02 NO TMTF6-01
POS,INTERLIGAR O BAY DO ATTF6-02 NO ATTF6-01
POS,INSPEÇÃO TRIMESTRAL NO ANEL COLETOR E ESCOVAS
POS,TRANSFERIR ENCABEÇAMENTO DA LT TCVC DO VÃO F PARA O VÃO I E TRANSFERIR TELEPROTEÇÃO DO BAY DO VÃO F PARA O BAY VÃO I ( TUTC-LT7-01 PARA TCVC-LT7-01
POS,RETROFIT EXECUTAR ADEQUAÇÕES REFERENTE A SEÇÃO DY AO QPC3-7DX (REATOR) EM SUA POSIÇÃO DEFINITIVA E A SECÇÃO DZ (VCAT7-01)
POS,RETROFIT EFETUAR ADEQUAÇÕES NA PROTEÇÃO DOS EQUIPAMENTOS E TROCA DE ISOLADORES QUEBRADOS
POS,INSPEÇÃO NAS PÁS DO ROTOR   INSTALAÇÃO DE INSTRUMENTOS PARA POSTERIOR ENSAIO DE TIPO (RENDIMENTO). PROCEDIMENTO CONTRATUAL DE GARANTIA.
POS,INSPEÇÃO NAS PÁS DO ROTOR.
POS,INSPEÇÃO NAS PÁS DO ROTOR.
POS,EFETUAR SUBSTITUIÇÃO DOS ESPAÇADORES AMORTECEDORES DA LT.
POS,EFETUAR MANUTENÇÃO PREVENTIVA
POS,SUBSTITUIR TP 85L5  E MANUTENÇÃO NAS CHAVES 35L5-8 E 35E2-8.
POS,EFETUAR SUBSTITUIÇÃO DOS TERMÔMETROS.
POS,EFETUAR SUBSTITUIÇÃO DOS TERMÔMETROS
POS,LAVAGEM DE ISOLADORES POLUIDOS NAS BARRAS 500 KV SE AGD.
POS,EFETUAR ENSAIOS DE FATOR DE POTENCIA E CAPACITANCIAS DAS BU CHAS DE H1 E H0 DO REATOR DA LINHA.  COLETAR AMOSTRA DE OLAO DA BUCHA DE H1 DO REATOR DA LINHA 
POS,EFETUAR ENSAIOS DE FATOR DE POTENCIA E CAPACITANCIAS DAS BU CHAS DE H1 E H0 DO REATOR DA LINHA.  COLETAR AMOSTRA DE OLEO DA BUCHA DE H1 DO REATOR DA LINHA. 
POS,COLETA DE AMOSTRAS DE OLEO NAS BUCHAS H1 E X1 DO REATOR SIEMENS  EFETUAR ENSAIOS DE FATOR DE POTENCIA E CAPACITANCIA DAS BU CHAS HSP DOS REATORES DE DERIVACAO SIEMENS H1 E X1 
POS,SUBSTITUIÇÃO DOS TRANSMISSORES DE TEMPERATURA DO GERADOR 4.
POS,EFETUAR CONEXÃO DE PONTOS DE SUPERVISÃO NO RAMAL Y DO CE.
POS,SNSF EFETUAR CONEXÃO DE PONTOS DE SUPERVISÃO NO RAMAL Y DO CE.
POS,SNSF EFETUAR CONEXÃO DE PONTOS DE SUPERVISÃO NO RAMAL DELTA DO CE.
POS,SNMM EFETUAR INTERVENÇÃO PREVENTIVA PARA REALIZAÇÃO DAS SEGUINTES ATIVIDADES:  A) REGULAGEM DA CHAVE 31Y5-4   B) RECUPERAR A CHAVE 31Y2-5. DEVIDO A CURTO-CIRCUITO SOFRIDO   C) SUBSTITUIÇÃO DOS PULOS DE ALUMINIO POR PULOS COM ISOLAMENTO REFERENTE AOS RELIGADORES 21Y1. 21Y2. 21Y3. 21Y4 E 21Y5   D) INSPEÇÃO MINUNCIOSA ISOLADORES PEDESTAIS ASSOCIADOS AO BARRAMENTO 01B2   E) RETIRADA DE UM ISOLADOR SUPORTE DE CADA SEQUENCIA DE 02 ISOLADORES ASSOCIADAS ÁS CHAVES 4. 5 E 6 DOS ALIMENTADORES 01Y1 Y2 Y3 Y4.  
POS,SNLF SUBSTITUIR ISOLADORES COM OXIDAÇÃO EM GRAU F5 NAS ESTRUTURAS 10 1 E 11 1.
POS,SNSF EFETUAR   - SUBSTITUIÇÃO DE PARAFUSOS OXIDADOS DAS JANELAS DE INSPEÇÃO LOCALIZADAS NA TAMPA SUPERIOR DO TRAFO   - CORRIGIR PONTO QUENTE NA 32T4-6.
POS,INSPEÇÃO TERRESTRE DETALHADA NA LINHA PRTS-LI6-01.
POS,ELIMINAR PONTO QUENTE NO TC FASE  A  LADO 69 KV (95.5ºC) DO PRTF6-01.
POS,SOMS REALIZAR SUBSTITUIÇÃO DO 84S1 FASE B.
POS,SOMS EFETUAR DESCONEXÃO DO 04E1 FASE B. E CONEXÃO DA FASE B ORIGINAL.
POS,SUBSTITUIÇÃO DO MONTANTE (PEÇA DA TORRE QUE FICA ACIMA DA FUNDAÇÃO) DEVIDO CORROSÃO.
POS,SUBSTITUIÇÃO DE ISOLADORES COM CORROSÃO NA LINHA LDMR-LT6-01.
POS,1-REATIVAR RELÉ DE RELIGAMENTO AUTOMÁTICO DA TCVC-LT7-02.  2-CORRIGIR PONTO QUENTE NA VCSL7-02 FASE B V.
POS,MONITORAMENTO DE MANOBRAS DO REATOR 1 DE CAMPOS NOVOS. VISANDO ANALISAR O DESEMPENHO DO SINCRONIZADOR E DISJUNTOR INSTALADOS PARA A MANOBRA DO MESMO.
POS,TROCA DE ISOLADORES COM CORROSÃO. NOS LOCAIS ONDE NÃO FOR POSSÍVEL A EXECUÇÃO COM A LINHA ENERGIZADA.
POS,TROCA DE ISOLADORES QUEIMADOS NA TORRE 262 (TRES FASES)  SUBSTITUICAO DAS CADEIAS DE ISOLADORES NA TORRE 372 ( INICIO DE OXIDACAO NOS PINOS ). 
POS,SANAR PONTO QUENTE CONECTOR DO TC COM CABO FLEXIVEL. LADO DA SC833 FASE C DT=31GC  SANAR PTO QUENTE NAS MUFLAS CONECTOR DA MUFLA DA FASE C.APOS RLC DT 11GC  FASE B DT=28GC. FASE A DT=22GC  SANAR PTO QUENTE NA SEC2335 CONECTORES SUP.E INF. DA SC2335 FASE B DT 16GC. CONECTOR C BARRA SENTIDO SC2335. FASE C DT 19GC  VERIFICACAO TUBO DO SUSPIRO DO DRYCOL SOLTO. AT2A - FASE C.  SANAR PTO QUENTE NA SEC2217C AMBOS OS BERCOS DA FASE A DT=13 GC.FASE B DT=13GC. FASE C DT=13GC  SANAR PONTO QUENTE BERCO DA SC831. LADO DAS SELETORAS. FASEB DT=15GC  SANAR PONTO QUENTE ONECTOR DA SC2215C. LADO SUPERIOR. FASE C DT=15GC  VERIFICACAO DE QUEBRA DA BRACADEIRA DA BARRA DOS RESISTORES DE ATERRAMENTO EM FRENTE RESISTORES 3 E 4  SANAR PONTO QUENTE CONECTOR DO DJ2216C. LADO SC2217C. DT=11 GC 3 FASES 
POS,DESCONECTAR A CS 571 DA BARRA 1 E DA LINHA PARA MANUTENÇÃO
POS,CONCLUSÃO DA PINTURA DO TR-4.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,TESTE DE RUÍDO EM ISOLADORES DE PORCELANA.
POS,MPPP E REPARO NO INDICADOR DE TAP. SANAR MEREJAMENTO DE ÓLEO NO TR-4 E NO 52-19. SUBSTITUIÇÃO DE SILICAGEL E SANAR SOBREAQUECIMENTO NA FASE BRANCA DO       3TC-18. INSTALAR RELÉ ANTI-BOMBEAMENTO NO DJ DO TRAFO LADO 230 KV.  
POS,REINSTALAÇÃO DO 3TC-13 FASES AZUL E BRANCA
POS,REINSTALAÇÃO DO 3TC-13 FASES AZUL E BRANCA
POS,NORMALIZAÇÃO DA CONEXÃO ENTRE A 129-10 E A BARRA PRINCIPAL DE  230 KV.
POS,PINTURA EM EQUIPAMENTOS E ESTRUTURAS REFERENTES AO TR-1.
POS,PINTURA EM EQUIPAMENTOS E ESTRUTURAS REFERENTES AO TR-1.
POS,PINTURA EM EQUIPAMENTOS E ESTRUTURAS REFERENTES AO TR-1.
POS,PINTURA EM EQUIPAMENTOS E ESTRUTURAS REFERENTES AO TR-1.
POS,1 - INSPEÇÃO DETALHADA E SUBSTITUIÇÃO DE ISOLADORES E ACESSÓRIOS.
POS,1 - INSPEÇÃO DETALHADA E SUBSTITUIÇÃO DE ISOLADORES E ACESSÓRIOS.
POS,1 - INSPEÇÃO DETALHADA E SUBSTITUIÇÃO DE ISOLADORES E ACESSÓRIOS.
POS,1 - INSPEÇÃO DETALHADA E SUBSTITUIÇÃO DE ISOLADORES E ACESSÓRIOS.
POS,1 - INSPEÇÃO DETALHADA E SUBSTITUIÇÃO DE ISOLADORES E ACESSÓRIOS.
POS,MANUTENÇÃO PREVENTIVA PERIODICA GERAL (MPPG) NO TPDC ( FASE BRANCA) DA LT INT-XAV 2 DE 345 KV. - LIMPEZA E PINTURA DOS PARA-RAIOS DA LT INT-XAV 2 DE 345 KV.
POS,MANUTENÇÃO PREVENTIVA NOS COMPONENTES DOS CABOS NA SE NOR E NA SE MRE.
POS,MANUTENÇÃO PREVENTIVA NOS COMPONENTES DOS CABOS NA SE NOR E NA SE MRE.
POS,MONTAGEM DO SISTEMA DE COMBATE A INCENDIO E RECUPERAÇÃO DAS PAREDES CORTA-FOGO DO AUTO TRANSFORMADOR 1 DE 345 230 KV. - DESMONTAGEM DE ESTRUTURAS DESATIVADAS.
POS,TESTES. MANOBRAS. PROTEÇÃO. ALARMES E BLOQUEIO DOS DISJUNTORES 7 E 15 DE 345 KV. SERVICOS PARA ATENDER INSTALAÇÃO DOS PAINEIS DE TRANSFERENCIA DA FASE RESERVA.
POS,1. COLETAR AMOSTRA DE ÓLEO DO COMUTADOR DAS FASE  A .  B  E  V  2. SUBSTITUIR ÓLEO DO COMUTADOR DA FASE BRANCA 3. CADASTRAR FATOR TÉRMICO DOS TC S DO PRIMÁRIO. DE SAÍDA E DE ENTRADA DO DISJUNTOR 52-16 
POS,1. M.P.P.G. NAS SECCIONADORAS 14529-84 E 23 2. ENSAIOS NOS 3TP-19  
POS,SUBSTITUIR 3TP-23 FASES AZUL E BRANCA  
POS,1.M.P.P.G. NO COMUTADOR DE TAP  DO TR-2   2.M.P.P.P. NA SECC. 18629-26 3.SUBSTITUIÇÃO DOS POLOS DO DISJ. 18652-23 DE 230  KV 4.M.P.P.G. NAS PROTEÇÕES DO TR-2 5.CORRIGIR SOBREAQUECIMENTO NO CONECTOR COM CHAPA NO 3TC-23 FASE       A . LADO DA SECC. 18629-138. DELTA T. 15.5  GRAUS. 6.SANAR VAZAMENTO DE OLEO ISOLANTE DO TANQUE DE EXPANÇÃO NA FASE      V   DO  TR.  7.M.P.P.G. NAS PROTEÇÕES DO TR-2.
POS,M.P.P.G. NO DISJUNTOR 18652-23 DE 230  KV
POS,1.PINTURA NO TR-1 2.PINTURA NOS EQUIPAMENTOS: 3TC S 06. 07. 22 E 23 . DISJ S 14452-06. 07. 22    E 23. 3TP S 07 E 22. 3PR S 07 E 22  E PIRULITO DAS SECC S 14429-28. 30. 34.    100. 104 E 106.
POS,1.PINTURA NO TR-1 2.PINTURA NOS EQUIPAMENTOS: 3TC S 06. 07. 22 E 23 . DISJ S 14452-06. 07. 22    E 23. 3TP S 07 E 22. 3PR S 07 E 22  E PIRULITO DAS SECC S 14429-28. 30. 34.    100. 104 E 106.
POS,1.PINTURA NO TR-1 2.PINTURA NOS EQUIPAMENTOS: 3TC S 06. 07. 22 E 23 . DISJ S 14452-06. 07. 22    E 23. 3TP S 07 E 22. 3PR S 07 E 22  E PIRULITO DAS SECC S 14429-28. 30. 34.    100. 104 E 106.
POS,1.PINTURA NO TR-1 2.PINTURA NOS EQUIPAMENTOS: 3TC S 06. 07. 22 E 23 . DISJ S 14452-06. 07. 22    E 23. 3TP S 07 E 22. 3PR S 07 E 22  E PIRULITO DAS SECC S 14429-28. 30. 34.    100. 104 E 106.
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,MANUTENÇÃO CORRETIVA NO EQUIPAMENTO CARRIER DA LI-345 MGI STMO.O ( FURNAS  )
POS,TRATAMENTO ANTICORROSIVO DAS ESTRURAS AO LONGO DA LT EM REGIME  DE LINHA ENERGIZADA. 
POS,TRATAMENTO ANTICORROSIVO DAS ESTRURAS AO LONGO DA LT EM REGIME  DE LINHA ENERGIZADA. 
POS,TRATAMENTO ANTICORROSIVO DAS ESTRURAS AO LONGO DA LT EM REGIME  DE LINHA ENERGIZADA. 
POS,TRATAMENTO ANTICORROSIVO DAS ESTRURAS AO LONGO DA LT EM REGIME  DE LINHA ENERGIZADA. 
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS E ISOLADORES  AO LONGO DA LT EM REGIME DE LINHA ENERGIZADA
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,SUBSTITUIÇÃO DE FERRAGENS AO LONGO DA LT COM  TÉCNICA DE LINHA VIVA. 
POS,INSPEÇÃO EM ESPAÇADORES E SUBSTITUIÇÃO DE ISOLADORES DE VIDRO QUEBRADO AO LONGO DA LT E SUBSTITUIÇÃO DE ALÇAS PRÉ-FORMADAS DOS CABOS PÁRA-RAIOS.
POS,INSPEÇÃO EM ESPAÇADORES E SUBSTITUIÇÃO DE ISOLADORES DE VIDRO QUEBRADO AO LONGO DA LT E SUBSTITUIÇÃO DE ALÇAS PRÉ-FORMADAS DOS CABOS PÁRA-RAIOS.
POS,INSPEÇÃO EM ESPAÇADORES E SUBSTITUIÇÃO DE ISOLADORES DE VIDRO QUEBRADO AO LONGO DA LT E SUBSTITUIÇÃO DE ALÇAS PRÉ-FORMADAS DOS CABOS PÁRA-RAIOS.
POS,INSPEÇÃO EM ESPAÇADORES E SUBSTITUIÇÃO DE ISOLADORES DE VIDRO QUEBRADO AO LONGO DA LT E SUBSTITUIÇÃO DE ALÇAS PRÉ-FORMADAS DOS CABOS PÁRA-RAIOS.
POS,INSPEÇÃO EM ESPAÇADORES E SUBSTITUIÇÃO DE ISOLADORES DE VIDRO QUEBRADO AO LONGO DA LT E SUBSTITUIÇÃO DE ALÇAS PRÉ-FORMADAS DOS CABOS PÁRA-RAIOS.
POS,INSPEÇÃO EM ESPAÇADORES E SUBSTITUIÇÃO DE ISOLADORES DE VIDRO QUEBRADO AO LONGO DA LT E SUBSTITUIÇÃO DE ALÇAS PRÉ-FORMADAS DOS CABOS PÁRA-RAIOS.
POS,INSPEÇÃO EM ESPAÇADORES E SUBSTITUIÇÃO DE ISOLADORES DE VIDRO QUEBRADO AO LONGO DA LT E SUBSTITUIÇÃO DE ALÇAS PRÉ-FORMADAS DOS CABOS PÁRA-RAIOS.
POS,MONTAGEM DE VIGA METÁLICA NO PÁTIO DE 525KV. VIGA SUPORTE DO NOVO BARRAMENTO DE CONEXÃO DO TF6. EM ATENDIMENTO A AMPLIAÇÃO  L  DA SE BLUMENAU.  
POS,MONTAGEM DO NOVO SECCIONADOR 1085. PARA ATENDER A AMPLIAÇÃO  L  DA SE BLUMENAU   - REFAZER PINGADO DO BARRAMENTO SUPERIOR AO SECCIONADOR 1083. PARA ATENDER NOVA CONFIGURAÇÃO DE MANUTENÇÃO AO POTENCIAL. INCLUSIVE COM A SUBSTITUIÇÃO DOS CONECTORES DO SECCIONADOR (DO LADO DO PINGADO).
POS,TROCA DO PAINÉL DE ACIONAMENTO DO EQUIPAMENTO
POS,CONCLUIR MP DE 18 ANOS
POS,PINTURA NA PARTE SUPERIOR DO TRANSFORMADOR.  
POS,LANÇAMENTO DE CABO OPGW AO LONGO DA LT 525 KV LONDRINA - IVAIPORÃ
POS,MANUTENÇÃO PREVENTIVA DOS RELES DE PROTEÇÃO DOS ATF S . VERIFICAR ACIONAMENTO DA CS 735 E SANAR PONTOS QUENTE EM PR S . TC S E TP S        
POS,-TROCA DA TORRE 124 DA LINHA CURITIBA-JOINVILLE 230 KV. QUE APRESENTA  CORROÃO GENERALIZADA EM TODA A FERRAGEM.  
POS,REALIZAR REVISÃO DE GÁS.
POS,REVISÃO GERAL NA SECCEIONADORA 755
POS,REVISÃO HIDRÁULICA NA FASE A DO EQUIPAMENTO.
POS,REVISÃO HIDRÁULICA NA FASE B DO EQUIPAMENTO.
POS,VERIFICAÇÃO COMPLEMENTAÇÃO DE SF6 NO EQUIPAMENTO
POS,VERIFICAÇÃO E COMPLEMENTAÇÃO DE SF6 NO EQUIPAMENTO  VERIFICAÇÃO DE TORQUE NAS TUBULAÇÕES DE GÁS E ÓLEO DO EQUIPAMENTO.
POS,VERIFICAR E COMPLETAR GÁS  SF6 NO DISJUNTOR 1072.  
POS,DESCONECTAR COM LINHA VIVA A CHAVE CS 723. PARA MANUTENÇÃO PREVENTIVA.
POS,1-  RETIRADA DE OPERAÇÃO DA SECCIONAODRA 1079S.  REATOR DE NEUTRO E PARA-RAIOS DE 108  KV. RELATIVOS AO REATOR 1   2-  MONTAGEM E INSTALAÇÃO DO TRANSFORMADOR DE CORRENTE DE NEUTRO - 72.5 KV E CONECTAR NA BARRA DE NEUTRO   3-  SECCIONAMENTO DA BARRA RESERVA (EXISTENTE) DE AT-5  DOS REATORES. ADAPTANDO E SEPARANDO FISICAMENTE A BARRA RESERVA AT-5  DO REATOR RE-1 DA ELETROSUL. COM A BARRA RESERVA AT-5  DOS REATORES RE-3 E RE-4 DA CIEN.  
POS,RETORNAR COM A CHAVE CS 723 AO POTENCIAL.  
POS,SOMS EFETUAR DESCONEXÃO DO 04E1 FASE C E CONECTAR A FASE RESERVA.
POS,LAVAGEM DE ISOLADORES POLUIDOS NO SETOR 230 KV SE SÃO LUÍS I.
POS,INSPEÇÃO TERRESTRE DETALHADA NA LINHA IZPD-LT7-01.
POS,INSPEÇÃO NOS BARRAMENTOS AÇBR7-01 E AÇBR7-02 DA SE AÇAILÂNDIA.
POS,MONTAGEM DE UMA NOVA ESTRUTURA E DESMONTAGEM DA ESTRUTURA N° 59
POS,INSPEÇÃO 5 ANOS GERADOR. TURBINA E AUXILIARES
POS,SNSF SUBSTITUIR PARAFUSOS OXIDADOS NAS JANELAS DE INSPEÇÃO DA TAMPA SUPERIOR DO TRAFO.
POS,DESCONEXAO E DESATIVACAO DO BANCO PARALELO (AT1B)
POS,EFETUAR SUBSTIUIÇÃO DE ISOLADORES
POS,EFETUAR SUBSTITUIÇÃO DE CABOS PARA-RAIOS.
POS,SANAR VAZAMENTO DE OLEO NA JUNTA DO FLANGE DA BUCHA DE 230KV FASE C (P)  SUBSTITUIR CUBICULO DE COMANDO DA SC739R ENERGOMEX POR PROTOTIPO ADEQUADO PELO DMEB.O.   SANAR VAZAMENTO  DE OLEO NO DJ708. CIRCUITO HIDRAULICO 
POS,INSPEÇÃO GERAL E LIMPEZA DO GERADOR
POS,( A ) ENERGIZAÇÃO DO 01T2. APÓS TESTES DE SUAS PROTEÇÕES (ALSTOM)    - ( B ) RETIRAR ALIMENTAÇÃO PROVISORIA 4.16KV ENTRE 01T3 E MOTOR LATERAL(ALSTOM)   - ( C ) COLOCAÇÃO DE PULOS ENTRE O 01T2 E O 04B1 UTC (SSLS).          
POS,EFETUAR ENSAIOS DE FATOR DE POTENCIA E CAPACITANCIAS DAS BU CHAS DE H1E X1.   COLETAR AMOSTRA DE OLEO DAS BUCHAS H1 E X1.    
